,market,sid,year,season,month,price,share,ave
17878,上市,6409,2023,Q1,2,4377423115,2703940,1618
17879,上市,6409,2023,Q1,3,7003363469,4127741,1696
17880,上市,6409,2023,Q2,4,4511195302,2542739,1774
17881,上市,6415,2013,Q4,12,3463662663,14936408,231
17882,上市,6415,2014,Q1,1,1862440452,8528852,218
17883,上市,6415,2014,Q1,2,1156238112,5063160,228
17884,上市,6415,2014,Q1,3,2735524056,9680730,282
17885,上市,6415,2014,Q2,4,1092534181,3943283,277
17886,上市,6415,2014,Q2,5,543228117,2111870,257
17887,上市,6415,2014,Q2,6,811901444,2961820,274
17888,上市,6415,2014,Q3,7,4654780539,17045882,273
17889,上市,6415,2014,Q3,8,1567876677,5844778,268
17890,上市,6415,2014,Q3,9,521232666,2095683,248
17891,上市,6415,2014,Q4,10,926087923,4523954,204
17892,上市,6415,2014,Q4,11,968629255,4063838,238
17893,上市,6415,2014,Q4,12,1005657052,4013341,250
17894,上市,6415,2015,Q1,1,716219789,3075368,232
17895,上市,6415,2015,Q1,2,164459488,715024,230
17896,上市,6415,2015,Q1,3,2620724971,11661294,224
17897,上市,6415,2015,Q2,4,2641482254,9590754,275
17898,上市,6415,2015,Q2,5,2481143719,8036471,308
17899,上市,6415,2015,Q2,6,3544996409,11003135,322
17900,上市,6415,2015,Q3,7,2442614320,7810714,312
17901,上市,6415,2015,Q3,8,1838999618,6217676,295
17902,上市,6415,2015,Q3,9,2179593711,7248044,300
17903,上市,6415,2015,Q4,10,2505605451,7672098,326
17904,上市,6415,2015,Q4,11,3414107828,9438551,361
17905,上市,6415,2015,Q4,12,2497496027,6702021,372
17906,上市,6415,2016,Q1,1,3222764168,8327106,387
17907,上市,6415,2016,Q1,2,2965260154,6828503,434
17908,上市,6415,2016,Q1,3,3081569217,7125546,432
17909,上市,6415,2016,Q2,4,1959555531,4534762,432
17910,上市,6415,2016,Q2,5,2599727569,6696346,388
17911,上市,6415,2016,Q2,6,2671681316,7481865,357
17912,上市,6415,2016,Q3,7,2499582218,6435997,388
17913,上市,6415,2016,Q3,8,4238068507,9518203,445
17914,上市,6415,2016,Q3,9,3188342945,6833742,466
17915,上市,6415,2016,Q4,10,1694401658,3714007,456
17916,上市,6415,2016,Q4,11,4123540297,8508509,484
17917,上市,6415,2016,Q4,12,3343799125,7205837,464
17918,上市,6415,2017,Q1,1,1656956293,3459705,478
17919,上市,6415,2017,Q1,2,2578224792,5136746,501
17920,上市,6415,2017,Q1,3,5503558126,10021023,549
17921,上市,6415,2017,Q2,4,3124765981,5712323,547
17922,上市,6415,2017,Q2,5,3831096952,6670522,574
17923,上市,6415,2017,Q2,6,2911029687,5046916,576
17924,上市,6415,2017,Q3,7,2850193860,4860961,586
17925,上市,6415,2017,Q3,8,3209614454,5112377,627
17926,上市,6415,2017,Q3,9,2647329336,3913785,676
17927,上市,6415,2017,Q4,10,2116422570,3072575,688
17928,上市,6415,2017,Q4,11,4522430833,7001457,645
17929,上市,6415,2017,Q4,12,2696425887,4267515,631
17930,上市,6415,2018,Q1,1,4717032665,7366208,640
17931,上市,6415,2018,Q1,2,2127977036,3442837,618
17932,上市,6415,2018,Q1,3,3147018378,4857401,647
17933,上市,6415,2018,Q2,4,1828732315,2926126,624
17934,上市,6415,2018,Q2,5,2118121571,3296572,642
17935,上市,6415,2018,Q2,6,3914183488,5416545,722
17936,上市,6415,2018,Q3,7,3039172353,4317663,703
17937,上市,6415,2018,Q3,8,4074414720,6691515,608
17938,上市,6415,2018,Q3,9,2574869243,4512417,570
17939,上市,6415,2018,Q4,10,4142684282,9635996,429
17940,上市,6415,2018,Q4,11,5612722418,12786531,438
17941,上市,6415,2018,Q4,12,4064053985,8309528,489
17942,上市,6415,2019,Q1,1,4509060758,9825342,458
17943,上市,6415,2019,Q1,2,2341111796,4691387,499
17944,上市,6415,2019,Q1,3,4467968198,9057009,493
17945,上市,6415,2019,Q2,4,3166967392,6416385,493
17946,上市,6415,2019,Q2,5,3600577557,7434119,484
17947,上市,6415,2019,Q2,6,5486971827,10497265,522
17948,上市,6415,2019,Q3,7,6043478075,9662854,625
17949,上市,6415,2019,Q3,8,10296241351,15392204,668
17950,上市,6415,2019,Q3,9,8863081679,11953416,741
17951,上市,6415,2019,Q4,10,11768255635,14612058,805
17952,上市,6415,2019,Q4,11,16797130317,18402593,912
17953,上市,6415,2019,Q4,12,11079750365,11623676,953
17954,上市,6415,2020,Q1,1,13099490729,12319382,1063
17955,上市,6415,2020,Q1,2,15390096850,13981865,1100
17956,上市,6415,2020,Q1,3,20535177978,22236263,923
17957,上市,6415,2020,Q2,4,12929151330,11024799,1172
17958,上市,6415,2020,Q2,5,40007042586,27493572,1455
17959,上市,6415,2020,Q2,6,27433860418,16029682,1711
17960,上市,6415,2020,Q3,7,21012094235,11474299,1831
17961,上市,6415,2020,Q3,8,24404911503,13737500,1776
17962,上市,6415,2020,Q3,9,15393884650,8712514,1766
17963,上市,6415,2020,Q4,10,14915728970,7828946,1905
17964,上市,6415,2020,Q4,11,23258714698,10381700,2240
17965,上市,6415,2020,Q4,12,20162208245,8454671,2384
17966,上市,6415,2021,Q1,1,27568854943,10351295,2663
17967,上市,6415,2021,Q1,2,20335968159,7054706,2882
17968,上市,6415,2021,Q1,3,36990809480,15310403,2416
17969,上市,6415,2021,Q2,4,26860628944,10346911,2596
17970,上市,6415,2021,Q2,5,38477451464,12335237,3119
17971,上市,6415,2021,Q2,6,28367522199,8177536,3468
17972,上市,6415,2021,Q3,7,23783217415,6182619,3846
17973,上市,6415,2021,Q3,8,21382755819,5709963,3744
17974,上市,6415,2021,Q3,9,29158584849,6929403,4207
17975,上市,6415,2021,Q4,10,24716825001,5952582,4152
17976,上市,6415,2021,Q4,11,32482496355,6681261,4861
17977,上市,6415,2021,Q4,12,36120724188,7898998,4572
17978,上市,6415,2022,Q1,1,43800737413,11011379,3977
17979,上市,6415,2022,Q1,2,27550114023,7230096,3810
17980,上市,6415,2022,Q1,3,56739375060,17472991,3247
17981,上市,6415,2022,Q2,4,36846425255,13172654,2797
17982,上市,6415,2022,Q2,5,45228686117,16850749,2684
17983,上市,6415,2022,Q2,6,41723093241,16203758,2574
17984,上市,6415,2022,Q3,7,34021355437,53943179,630
17985,上市,6415,2022,Q3,8,39504504458,68645098,575
17986,上市,6415,2022,Q3,9,26981106630,56193734,480
17987,上市,6415,2022,Q4,10,20920090387,51948552,402
17988,上市,6415,2022,Q4,11,22634498252,50068592,452
17989,上市,6415,2022,Q4,12,29391912012,59535138,493
17990,上市,6415,2023,Q1,1,18927274277,35647650,530
17991,上市,6415,2023,Q1,2,33282445583,55315141,601
17992,上市,6415,2023,Q1,3,32215152850,60787914,529
17993,上市,6415,2023,Q2,4,16865939015,34599722,487
17994,上市,6449,2017,Q1,1,133112661,4163049,31
17995,上市,6449,2017,Q1,2,1144922872,31302038,36
17996,上市,6449,2017,Q1,3,665501061,18187518,36
17997,上市,6449,2017,Q2,4,349054736,10051816,34
17998,上市,6449,2017,Q2,5,196848123,5854202,33
17999,上市,6449,2017,Q2,6,723604687,20021220,36
18000,上市,6449,2017,Q3,7,203955139,5787992,35
18001,上市,6449,2017,Q3,8,1363186722,35586093,38
18002,上市,6449,2017,Q3,9,1338735412,32787861,40
18003,上市,6449,2017,Q4,10,935402062,22160447,42
18004,上市,6449,2017,Q4,11,2304587424,52113349,44
18005,上市,6449,2017,Q4,12,8150225824,152205128,53
18006,上市,6449,2018,Q1,1,5633315628,97090923,58
18007,上市,6449,2018,Q1,2,8276018763,138305341,59
18008,上市,6449,2018,Q1,3,7681075221,121131522,63
18009,上市,6449,2018,Q2,4,5738837113,93525801,61
18010,上市,6449,2018,Q2,5,12622220438,183682029,68
18011,上市,6449,2018,Q2,6,8742464100,123908482,70
18012,上市,6449,2018,Q3,7,2838710257,43565468,65
18013,上市,6449,2018,Q3,8,1656004711,32026650,51
18014,上市,6449,2018,Q3,9,726570914,17643848,41
18015,上市,6449,2018,Q4,10,392495418,12251132,32
18016,上市,6449,2018,Q4,11,242144857,7978820,30
18017,上市,6449,2018,Q4,12,192714337,6085807,31
18018,上市,6449,2019,Q1,1,113854913,3643214,31
18019,上市,6449,2019,Q1,2,214341200,6322741,33
18020,上市,6449,2019,Q1,3,94519413,2899209,32
18021,上市,6449,2019,Q2,4,135112762,4073193,33
18022,上市,6449,2019,Q2,5,61364247,2066884,29
18023,上市,6449,2019,Q2,6,106616980,3729456,28
18024,上市,6449,2019,Q3,7,103804049,3345754,31
18025,上市,6449,2019,Q3,8,76550347,2551413,30
18026,上市,6449,2019,Q3,9,151800605,4640070,32
18027,上市,6449,2019,Q4,10,710447437,18808901,37
18028,上市,6449,2019,Q4,11,221168582,6164652,35
18029,上市,6449,2019,Q4,12,901512347,22489304,40
18030,上市,6449,2020,Q1,1,283536647,7423111,38
18031,上市,6449,2020,Q1,2,150047807,4473777,33
18032,上市,6449,2020,Q1,3,141921873,5548547,25
18033,上市,6449,2020,Q2,4,114014325,3895681,29
18034,上市,6449,2020,Q2,5,108169199,3452601,31
18035,上市,6449,2020,Q2,6,82103875,2665543,30
18036,上市,6449,2020,Q3,7,603645235,16399392,36
18037,上市,6449,2020,Q3,8,1923186405,40322897,47
18038,上市,6449,2020,Q3,9,1204554125,23368622,51
18039,上市,6449,2020,Q4,10,2528926548,46512381,54
18040,上市,6449,2020,Q4,11,1886087691,35037638,53
18041,上市,6449,2020,Q4,12,3903060654,66566518,58
18042,上市,6449,2021,Q1,1,2152039330,37166170,57
18043,上市,6449,2021,Q1,2,729301512,12810486,56
18044,上市,6449,2021,Q1,3,3050845341,46996862,64
18045,上市,6449,2021,Q2,4,1512968821,22151308,68
18046,上市,6449,2021,Q2,5,876016472,14129479,61
18047,上市,6449,2021,Q2,6,311940053,5214696,59
18048,上市,6449,2021,Q3,7,508594378,8275109,61
18049,上市,6449,2021,Q3,8,179957700,3241299,55
18050,上市,6449,2021,Q3,9,98437282,1897666,51
18051,上市,6449,2021,Q4,10,66890040,1342152,49
18052,上市,6449,2021,Q4,11,98755617,1825736,54
18053,上市,6449,2021,Q4,12,130460734,2253953,57
18054,上市,6449,2022,Q1,1,58564827,1003357,58
18055,上市,6449,2022,Q1,2,34794918,601281,57
18056,上市,6449,2022,Q1,3,40694052,719128,56
18057,上市,6449,2022,Q2,4,43477880,794348,54
18058,上市,6449,2022,Q2,5,24259905,474291,51
18059,上市,6449,2022,Q2,6,24700797,491338,50
18060,上市,6449,2022,Q3,7,36748975,872920,42
18061,上市,6449,2022,Q3,8,38999722,971134,40
18062,上市,6449,2022,Q3,9,65024995,1615127,40
18063,上市,6449,2022,Q4,10,21453716,533811,40
18064,上市,6449,2022,Q4,11,23074671,562465,41
18065,上市,6449,2022,Q4,12,25557322,600689,42
18066,上市,6449,2023,Q1,1,12109703,286992,42
18067,上市,6449,2023,Q1,2,31235091,693560,45
18068,上市,6449,2023,Q1,3,519294232,9360268,55
18069,上市,6449,2023,Q2,4,54391421,1019060,53
18070,上市,6504,2013,Q2,5,1746600945,23813990,73
18071,上市,6504,2013,Q2,6,4053483381,36074773,112
18072,上市,6504,2013,Q3,7,4437572787,27534848,161
18073,上市,6504,2013,Q3,8,2419016830,16166114,149
18074,上市,6504,2013,Q3,9,1430310266,9926379,144
18075,上市,6504,2013,Q4,10,1611142589,13178893,122
18076,上市,6504,2013,Q4,11,3432343424,23059961,148
18077,上市,6504,2013,Q4,12,2969494775,17792041,166
18078,上市,6504,2014,Q1,1,1466947192,9480499,154
18079,上市,6504,2014,Q1,2,1491638291,8997976,165
18080,上市,6504,2014,Q1,3,1779979673,10293563,172
18081,上市,6504,2014,Q2,4,1933933242,10956103,176
18082,上市,6504,2014,Q2,5,644618592,3805342,169
18083,上市,6504,2014,Q2,6,737977712,4540955,162
18084,上市,6504,2014,Q3,7,681889323,4512684,151
18085,上市,6504,2014,Q3,8,854236321,6076878,140
18086,上市,6504,2014,Q3,9,449502318,3326280,135
18087,上市,6504,2014,Q4,10,1610875215,11304472,142
18088,上市,6504,2014,Q4,11,1037097779,8334104,124
18089,上市,6504,2014,Q4,12,1106378656,7827302,141
18090,上市,6504,2015,Q1,1,526176411,3758064,140
18091,上市,6504,2015,Q1,2,182594580,1296307,140
18092,上市,6504,2015,Q1,3,1312702607,8408434,156
18093,上市,6504,2015,Q2,4,1947839236,11114021,175
18094,上市,6504,2015,Q2,5,2108563565,11604967,181
18095,上市,6504,2015,Q2,6,2537863021,13757435,184
18096,上市,6504,2015,Q3,7,1002416587,5865097,170
18097,上市,6504,2015,Q3,8,1232541781,7095585,173
18098,上市,6504,2015,Q3,9,729094645,4189081,174
18099,上市,6504,2015,Q4,10,1466076159,8222803,178
18100,上市,6504,2015,Q4,11,2293335805,12133128,189
18101,上市,6504,2015,Q4,12,858367115,4813870,178
18102,上市,6504,2016,Q1,1,1259597331,8398801,149
18103,上市,6504,2016,Q1,2,368169563,2518258,146
18104,上市,6504,2016,Q1,3,645807186,4496543,143
18105,上市,6504,2016,Q2,4,1500839543,9852817,152
18106,上市,6504,2016,Q2,5,353004204,2406208,146
18107,上市,6504,2016,Q2,6,293992764,1986443,147
18108,上市,6504,2016,Q3,7,756255433,4784576,158
18109,上市,6504,2016,Q3,8,366674967,2426182,151
18110,上市,6504,2016,Q3,9,149788562,998492,150
18111,上市,6504,2016,Q4,10,237946204,1679459,141
18112,上市,6504,2016,Q4,11,415820374,3021154,137
18113,上市,6504,2016,Q4,12,475292152,3136654,151
18114,上市,6504,2017,Q1,1,163074127,1088545,149
18115,上市,6504,2017,Q1,2,313750191,1994496,157
18116,上市,6504,2017,Q1,3,191913295,1231856,155
18117,上市,6504,2017,Q2,4,103126560,679006,151
18118,上市,6504,2017,Q2,5,98064560,674570,145
18119,上市,6504,2017,Q2,6,204664266,1348374,151
18120,上市,6504,2017,Q3,7,341493211,2306024,148
18121,上市,6504,2017,Q3,8,213645762,1461331,146
18122,上市,6504,2017,Q3,9,261997995,1687688,155
18123,上市,6504,2017,Q4,10,127676973,816606,156
18124,上市,6504,2017,Q4,11,263229170,1589496,165
18125,上市,6504,2017,Q4,12,112238917,689655,162
18126,上市,6504,2018,Q1,1,76180653,477124,159
18127,上市,6504,2018,Q1,2,85687357,534491,160
18128,上市,6504,2018,Q1,3,78491080,493654,159
18129,上市,6504,2018,Q2,4,42548265,267477,159
18130,上市,6504,2018,Q2,5,51702621,323368,159
18131,上市,6504,2018,Q2,6,233666302,1351253,172
18132,上市,6504,2018,Q3,7,102929656,609864,168
18133,上市,6504,2018,Q3,8,125173730,748160,167
18134,上市,6504,2018,Q3,9,92163326,566952,162
18135,上市,6504,2018,Q4,10,99014015,642309,154
18136,上市,6504,2018,Q4,11,64476099,392741,164
18137,上市,6504,2018,Q4,12,142214896,861142,165
18138,上市,6504,2019,Q1,1,60921258,382228,159
18139,上市,6504,2019,Q1,2,76899353,479840,160
18140,上市,6504,2019,Q1,3,357584358,2136924,167
18141,上市,6504,2019,Q2,4,189355983,1154984,163
18142,上市,6504,2019,Q2,5,74837660,458374,163
18143,上市,6504,2019,Q2,6,46279633,282893,163
18144,上市,6504,2019,Q3,7,169764864,1093944,155
18145,上市,6504,2019,Q3,8,95922365,660913,145
18146,上市,6504,2019,Q3,9,116058177,808310,143
18147,上市,6504,2019,Q4,10,220220233,1611866,136
18148,上市,6504,2019,Q4,11,173794359,1312152,132
18149,上市,6504,2019,Q4,12,100765709,749138,134
18150,上市,6504,2020,Q1,1,746335193,4654395,160
18151,上市,6504,2020,Q1,2,11816312123,69582959,169
18152,上市,6504,2020,Q1,3,6073239360,40358400,150
18153,上市,6504,2020,Q2,4,16362133050,83767310,195
18154,上市,6504,2020,Q2,5,25077258543,105572945,237
18155,上市,6504,2020,Q2,6,22982765944,84159942,273
18156,上市,6504,2020,Q3,7,11690330714,45505616,256
18157,上市,6504,2020,Q3,8,16405291400,57262466,286
18158,上市,6504,2020,Q3,9,4415709446,17680331,249
18159,上市,6504,2020,Q4,10,5535954101,22777303,243
18160,上市,6504,2020,Q4,11,3761435238,18203457,206
18161,上市,6504,2020,Q4,12,3561372532,18730406,190
18162,上市,6504,2021,Q1,1,3579938724,19646931,182
18163,上市,6504,2021,Q1,2,970808915,5665523,171
18164,上市,6504,2021,Q1,3,1081123992,6058776,178
18165,上市,6504,2021,Q2,4,669541033,3842083,174
18166,上市,6504,2021,Q2,5,7132996751,38633962,184
18167,上市,6504,2021,Q2,6,1224975148,7974582,153
18168,上市,6504,2021,Q3,7,738904262,5264552,140
18169,上市,6504,2021,Q3,8,959761791,7649572,125
18170,上市,6504,2021,Q3,9,1099597728,8559535,128
18171,上市,6504,2021,Q4,10,601947697,5374583,111
18172,上市,6504,2021,Q4,11,799438350,6600114,121
18173,上市,6504,2021,Q4,12,281686815,2436902,115
18174,上市,6504,2022,Q1,1,385206736,3253004,118
18175,上市,6504,2022,Q1,2,123204389,1074574,114
18176,上市,6504,2022,Q1,3,284780710,2775436,102
18177,上市,6504,2022,Q2,4,158621407,1635289,96
18178,上市,6504,2022,Q2,5,98849696,1146356,86
18179,上市,6504,2022,Q2,6,65676882,764092,85
18180,上市,6504,2022,Q3,7,63040922,770670,81
18181,上市,6504,2022,Q3,8,112996039,1358213,83
18182,上市,6504,2022,Q3,9,74133315,943394,78
18183,上市,6504,2022,Q4,10,98864512,1426710,69
18184,上市,6504,2022,Q4,11,74176098,1039605,71
18185,上市,6504,2022,Q4,12,277299764,3575717,77
18186,上市,6504,2023,Q1,1,40462895,558087,72
18187,上市,6504,2023,Q1,2,55592997,770864,72
18188,上市,6504,2023,Q1,3,163850135,2105844,77
18189,上市,6504,2023,Q2,4,98505269,1213944,81
18190,上市,6533,2017,Q1,3,5657570035,32953672,171
18191,上市,6533,2017,Q2,4,2800386156,18580625,150
18192,上市,6533,2017,Q2,5,1704327608,10732195,158
18193,上市,6533,2017,Q2,6,1065504131,7401891,143
18194,上市,6533,2017,Q3,7,1115217529,7989051,139
18195,上市,6533,2017,Q3,8,1149687995,8413268,136
18196,上市,6533,2017,Q3,9,1087207343,7925134,137
18197,上市,6533,2017,Q4,10,747752004,5995293,124
18198,上市,6533,2017,Q4,11,1103167516,9590009,115
18199,上市,6533,2017,Q4,12,2092400961,16966113,123
18200,上市,6533,2018,Q1,1,2064480491,16072735,128
18201,上市,6533,2018,Q1,2,695958773,6562929,106
18202,上市,6533,2018,Q1,3,8532674655,55304984,154
18203,上市,6533,2018,Q2,4,3843859632,22828305,168
18204,上市,6533,2018,Q2,5,1954928610,14017558,139
18205,上市,6533,2018,Q2,6,1254229598,9282654,135
18206,上市,6533,2018,Q3,7,1387474064,10711097,129
18207,上市,6533,2018,Q3,8,1724059170,12975499,132
18208,上市,6533,2018,Q3,9,738203692,7179930,102
18209,上市,6533,2018,Q4,10,1089958580,14021587,77
18210,上市,6533,2018,Q4,11,1023563034,14078311,72
18211,上市,6533,2018,Q4,12,799913996,10169937,78
18212,上市,6533,2019,Q1,1,5583876728,56112969,99
18213,上市,6533,2019,Q1,2,1993311974,18835391,105
18214,上市,6533,2019,Q1,3,4270919310,36945413,115
18215,上市,6533,2019,Q2,4,2994967067,25296167,118
18216,上市,6533,2019,Q2,5,3168133915,28987394,109
18217,上市,6533,2019,Q2,6,2401158591,21574768,111
18218,上市,6533,2019,Q3,7,5426557397,40887657,132
18219,上市,6533,2019,Q3,8,3160321273,25388017,124
18220,上市,6533,2019,Q3,9,1633588775,13538374,120
18221,上市,6533,2019,Q4,10,3419201807,27057687,126
18222,上市,6533,2019,Q4,11,1161970475,9760376,119
18223,上市,6533,2019,Q4,12,4921660021,37982646,129
18224,上市,6533,2020,Q1,1,1833164044,14156380,129
18225,上市,6533,2020,Q1,2,1957150085,16640217,117
18226,上市,6533,2020,Q1,3,1342125696,15467023,86
18227,上市,6533,2020,Q2,4,990998065,10246633,96
18228,上市,6533,2020,Q2,5,3661625750,30897199,118
18229,上市,6533,2020,Q2,6,6225565727,47267973,131
18230,上市,6533,2020,Q3,7,11773967248,75851093,155
18231,上市,6533,2020,Q3,8,3668045938,26035507,140
18232,上市,6533,2020,Q3,9,8798021101,58579985,150
18233,上市,6533,2020,Q4,10,9692038998,58825016,164
18234,上市,6533,2020,Q4,11,19279661629,88920858,216
18235,上市,6533,2020,Q4,12,29288718814,100182294,292
18236,上市,6533,2021,Q1,1,51875218698,137985247,375
18237,上市,6533,2021,Q1,2,42509392877,95916441,443
18238,上市,6533,2021,Q1,3,35161441025,72687629,483
18239,上市,6533,2021,Q2,4,30164529957,55369760,544
18240,上市,6533,2021,Q2,5,23543055798,59225122,397
18241,上市,6533,2021,Q2,6,19675906409,38717242,508
18242,上市,6533,2021,Q3,7,22426956165,40477565,554
18243,上市,6533,2021,Q3,8,10941351735,21562156,507
18244,上市,6533,2021,Q3,9,15663334933,34004867,460
18245,上市,6533,2021,Q4,10,29264709789,64273583,455
18246,上市,6533,2021,Q4,11,28784844653,51399057,560
18247,上市,6533,2021,Q4,12,16342853138,30252167,540
18248,上市,6533,2022,Q1,1,14278165449,32377417,440
18249,上市,6533,2022,Q1,2,6896524534,16093137,428
18250,上市,6533,2022,Q1,3,7248279927,17942826,403
18251,上市,6533,2022,Q2,4,5240866474,15298845,342
18252,上市,6533,2022,Q2,5,9192014142,27589156,333
18253,上市,6533,2022,Q2,6,5359294192,18176793,294
18254,上市,6533,2022,Q3,7,6159476685,24285759,253
18255,上市,6533,2022,Q3,8,35773073622,110805072,322
18256,上市,6533,2022,Q3,9,63346847137,156333129,405
18257,上市,6533,2022,Q4,10,51509875704,142396582,361
18258,上市,6533,2022,Q4,11,69772837968,141357208,493
18259,上市,6533,2022,Q4,12,51507688641,99189595,519
18260,上市,6533,2023,Q1,1,32483968385,61825849,525
18261,上市,6533,2023,Q1,2,42038541390,74868069,561
18262,上市,6533,2023,Q1,3,47009437507,84316801,557
18263,上市,6533,2023,Q2,4,17763492784,36623756,485
18264,上市,6558,2018,Q4,12,3907993822,93592648,41
18265,上市,6558,2019,Q1,1,2378317802,48552901,48
18266,上市,6558,2019,Q1,2,2708051421,41469572,65
18267,上市,6558,2019,Q1,3,2222127298,32826918,67
18268,上市,6558,2019,Q2,4,2273513391,35841780,63
18269,上市,6558,2019,Q2,5,1513032219,26503192,57
18270,上市,6558,2019,Q2,6,1524426626,24854260,61
18271,上市,6558,2019,Q3,7,3556479050,52012905,68
18272,上市,6558,2019,Q3,8,1655376642,25300018,65
18273,上市,6558,2019,Q3,9,2005532999,29966477,66
18274,上市,6558,2019,Q4,10,6282324275,84354544,74
18275,上市,6558,2019,Q4,11,6061453323,80102172,75
18276,上市,6558,2019,Q4,12,3373089864,46481527,72
18277,上市,6558,2020,Q1,1,1058755593,15593769,67
18278,上市,6558,2020,Q1,2,853188443,14728535,57
18279,上市,6558,2020,Q1,3,1053473311,28372157,37
18280,上市,6558,2020,Q2,4,1735440987,40439379,42
18281,上市,6558,2020,Q2,5,1777684706,38309073,46
18282,上市,6558,2020,Q2,6,741244157,17343992,42
18283,上市,6558,2020,Q3,7,744518810,18304552,40
18284,上市,6558,2020,Q3,8,301902586,8490929,35
18285,上市,6558,2020,Q3,9,883830390,22841953,38
18286,上市,6558,2020,Q4,10,5672410211,108610697,52
18287,上市,6558,2020,Q4,11,7396916965,133166964,55
18288,上市,6558,2020,Q4,12,2660326671,48896889,54
18289,上市,6558,2021,Q1,1,726588276,15078900,48
18290,上市,6558,2021,Q1,2,334901495,6975971,48
18291,上市,6558,2021,Q1,3,1190385287,23537963,50
18292,上市,6558,2021,Q2,4,821771363,16759104,49
18293,上市,6558,2021,Q2,5,411753507,10629244,38
18294,上市,6558,2021,Q2,6,471903436,11735452,40
18295,上市,6558,2021,Q3,7,593710697,14830862,40
18296,上市,6558,2021,Q3,8,208664867,5836119,35
18297,上市,6558,2021,Q3,9,89446578,2791609,32
18298,上市,6558,2021,Q4,10,136506937,4285217,31
18299,上市,6558,2021,Q4,11,138514344,4126885,33
18300,上市,6558,2021,Q4,12,102229070,3133040,32
18301,上市,6558,2022,Q1,1,246296843,7049959,34
18302,上市,6558,2022,Q1,2,42889931,1354475,31
18303,上市,6558,2022,Q1,3,72376642,2463656,29
18304,上市,6558,2022,Q2,4,73586813,2758391,26
18305,上市,6558,2022,Q2,5,51691037,2207848,23
18306,上市,6558,2022,Q2,6,51074889,2201500,23
18307,上市,6558,2022,Q3,7,42656503,2032133,20
18308,上市,6558,2022,Q3,8,66599575,2963136,22
18309,上市,6558,2022,Q3,9,52829032,2541702,20
18310,上市,6558,2022,Q4,10,22589906,1279744,17
18311,上市,6558,2022,Q4,11,497830178,21697347,22
18312,上市,6558,2022,Q4,12,417280569,16337146,25
18313,上市,6558,2023,Q1,1,73942959,3217914,22
18314,上市,6558,2023,Q1,2,317254766,12193607,26
18315,上市,6558,2023,Q1,3,620358464,22284875,27
18316,上市,6558,2023,Q2,4,252355117,9068038,27
18317,上市,8028,2018,Q3,7,4316764863,94110343,45
18318,上市,8028,2018,Q3,8,1380236759,30278324,45
18319,上市,8028,2018,Q3,9,260469371,7262333,35
18320,上市,8028,2018,Q4,10,162406867,5495910,29
18321,上市,8028,2018,Q4,11,449881055,13078323,34
18322,上市,8028,2018,Q4,12,708786194,18611349,38
18323,上市,8028,2019,Q1,1,471980988,12572637,37
18324,上市,8028,2019,Q1,2,3311929442,72777414,45
18325,上市,8028,2019,Q1,3,1623889209,34817477,46
18326,上市,8028,2019,Q2,4,2872054480,58239213,49
18327,上市,8028,2019,Q2,5,961784986,21815227,44
18328,上市,8028,2019,Q2,6,368524238,8463348,43
18329,上市,8028,2019,Q3,7,13694719338,221156960,61
18330,上市,8028,2019,Q3,8,20084131483,256880703,78
18331,上市,8028,2019,Q3,9,10264951275,139307661,73
18332,上市,8028,2019,Q4,10,14200062101,187923791,75
18333,上市,8028,2019,Q4,11,5795197669,76994411,75
18334,上市,8028,2019,Q4,12,5549241147,75422127,73
18335,上市,8028,2020,Q1,1,2304140751,32944670,69
18336,上市,8028,2020,Q1,2,2040352911,31832030,64
18337,上市,8028,2020,Q1,3,2345682693,48420459,48
18338,上市,8028,2020,Q2,4,2502656620,49671312,50
18339,上市,8028,2020,Q2,5,2263725015,44550177,50
18340,上市,8028,2020,Q2,6,5468755196,95387803,57
18341,上市,8028,2020,Q3,7,2922512233,54045714,54
18342,上市,8028,2020,Q3,8,930638383,19511866,47
18343,上市,8028,2020,Q3,9,1089700726,22570008,48
18344,上市,8028,2020,Q4,10,1027893082,20607889,49
18345,上市,8028,2020,Q4,11,2985259532,55431059,53
18346,上市,8028,2020,Q4,12,10368068742,170032493,60
18347,上市,8028,2021,Q1,1,2701614525,48447159,55
18348,上市,8028,2021,Q1,2,909538357,17371026,52
18349,上市,8028,2021,Q1,3,1373152359,24939989,55
18350,上市,8028,2021,Q2,4,1361804512,25060718,54
18351,上市,8028,2021,Q2,5,793276136,17583813,45
18352,上市,8028,2021,Q2,6,489312139,10446931,46
18353,上市,8028,2021,Q3,7,3867861324,71473550,54
18354,上市,8028,2021,Q3,8,2991236293,54801870,54
18355,上市,8028,2021,Q3,9,2809016896,51770666,54
18356,上市,8028,2021,Q4,10,638111659,13432394,47
18357,上市,8028,2021,Q4,11,1120986577,21955537,51
18358,上市,8028,2021,Q4,12,4051381551,71492001,56
18359,上市,8028,2022,Q1,1,2511211769,46011867,54
18360,上市,8028,2022,Q1,2,1078477268,20650217,52
18361,上市,8028,2022,Q1,3,6665096479,114348855,58
18362,上市,8028,2022,Q2,4,5544514763,96429416,57
18363,上市,8028,2022,Q2,5,14073123871,222560952,63
18364,上市,8028,2022,Q2,6,21260058963,320690753,66
18365,上市,8028,2022,Q3,7,14059826124,214729888,65
