,sid,year,season,price,share,ave
9262,5009,2017, Q1,7203584000,309966000,23
9263,5009,2017, Q2,1231224000,62422000,19
9264,5009,2017, Q3,2356364000,112436000,20
9265,5009,2017, Q4,1380730000,67410000,20
9266,5009,2018, Q1,1081868000,53421000,20
9267,5009,2018, Q2,873406000,45380000,19
9268,5009,2018, Q3,477862000,26937000,17
9269,5009,2018, Q4,651129000,39449000,16
9270,5009,2019, Q1,3362291000,158338000,21
9271,5009,2019, Q2,1428557000,71352000,20
9272,5009,2019, Q3,1916355000,94809000,20
9273,5009,2019, Q4,765013000,40426000,18
9274,5009,2020, Q1,598457000,37517000,15
9275,5009,2020, Q2,450471000,28050000,16
9276,5009,2020, Q3,387223000,24350000,15
9277,5009,2020, Q4,1021431000,60224000,16
9278,5009,2021, Q1,1066027000,62913000,16
9279,5009,2021, Q2,19263134000,861982000,22
9280,5009,2021, Q3,41032012000,1528029000,26
9281,5009,2021, Q4,6195786000,279408000,22
9282,5009,2022, Q1,8348436000,340539000,24
9283,5009,2022, Q2,40920494000,1362765000,30
9284,5009,2022, Q3,19716869000,686504000,28
9285,5009,2022, Q4,33920125000,1034290000,32
9286,5009,2023, Q1,38530336000,861945000,44
9287,5009,2023, Q2,38817302000,670468000,57
9288,5209,2006, Q1,123789000,6788000,18
9289,5209,2006, Q2,292170000,13898000,21
9290,5209,2006, Q3,113600000,5770000,19
9291,5209,2006, Q4,620950000,21460000,28
9292,5209,2007, Q1,1040176000,26212000,39
9293,5209,2007, Q2,579184000,13745000,42
9294,5209,2007, Q3,597844000,14436000,41
9295,5209,2007, Q4,44811000,1719000,26
9296,5209,2008, Q1,36162000,1505000,24
9297,5209,2008, Q2,82030000,2764000,29
9298,5209,2008, Q3,31020000,1454000,21
9299,5209,2008, Q4,21294000,1327000,16
9300,5209,2009, Q1,56935000,3416000,16
9301,5209,2009, Q2,159949000,7028000,22
9302,5209,2009, Q3,75526000,2884000,26
9303,5209,2009, Q4,187744000,5801000,32
9304,5209,2010, Q1,2546760000,37806000,67
9305,5209,2010, Q2,1123736000,16570000,67
9306,5209,2010, Q3,397867000,6407000,62
9307,5209,2010, Q4,624415000,9138000,68
9308,5209,2011, Q1,545991000,8131000,67
9309,5209,2011, Q2,281114000,4263000,65
9310,5209,2011, Q3,560568000,8269000,67
9311,5209,2011, Q4,150739000,2663000,56
9312,5209,2012, Q1,546500000,9116000,59
9313,5209,2012, Q2,194537000,2803000,69
9314,5209,2012, Q3,98161000,1493000,65
9315,5209,2012, Q4,57942000,934000,62
9316,5209,2013, Q1,55376000,906000,61
9317,5209,2013, Q2,88349000,1437000,61
9318,5209,2013, Q3,153656000,2880000,53
9319,5209,2013, Q4,79309000,1453000,54
9320,5209,2014, Q1,86808000,1544000,56
9321,5209,2014, Q2,260255000,3970000,65
9322,5209,2014, Q3,148002000,2319000,63
9323,5209,2014, Q4,28765000,537000,53
9324,5209,2015, Q1,46032000,875000,52
9325,5209,2015, Q2,28269000,560000,50
9326,5209,2015, Q3,21260000,491000,43
9327,5209,2015, Q4,17801000,416000,42
9328,5209,2016, Q1,18106000,426000,42
9329,5209,2016, Q2,21483000,545000,39
9330,5209,2016, Q3,42214000,1067000,39
9331,5209,2016, Q4,27516000,676000,40
9332,5209,2017, Q1,18796000,455000,41
9333,5209,2017, Q2,32532000,750000,43
9334,5209,2017, Q3,35161000,812000,43
9335,5209,2017, Q4,78281000,1616000,48
9336,5209,2018, Q1,34364000,734000,46
9337,5209,2018, Q2,36194000,764000,47
9338,5209,2018, Q3,23560000,519000,45
9339,5209,2018, Q4,14501000,354000,40
9340,5209,2019, Q1,24595000,581000,42
9341,5209,2019, Q2,27935000,650000,42
9342,5209,2019, Q3,34594000,808000,42
9343,5209,2019, Q4,78360000,1688000,46
9344,5209,2020, Q1,135242000,2609000,51
9345,5209,2020, Q2,334572000,5507000,60
9346,5209,2020, Q3,282668000,4316000,65
9347,5209,2020, Q4,151605000,2244000,67
9348,5209,2021, Q1,119003000,1800000,66
9349,5209,2021, Q2,146653000,2156000,68
9350,5209,2021, Q3,89446000,1319000,67
9351,5209,2021, Q4,92591000,1377000,67
9352,5209,2022, Q1,316420000,4036000,78
9353,5209,2022, Q2,118624000,1569000,75
9354,5209,2022, Q3,96228000,1438000,66
9355,5209,2022, Q4,71642000,965000,74
9356,5209,2023, Q1,368358000,3748000,98
9357,5209,2023, Q2,3096832000,18675000,165
9358,5227,2013, Q4,3652360000,44491000,82
9359,5227,2014, Q1,6325677000,80714000,78
9360,5227,2014, Q2,2979187000,39595000,75
9361,5227,2014, Q3,1348649000,19849000,67
9362,5227,2014, Q4,1144536000,24987000,45
9363,5227,2015, Q1,1602248000,42982000,37
9364,5227,2015, Q2,3112875000,80478000,38
9365,5227,2015, Q3,940476000,30005000,31
9366,5227,2015, Q4,1612991000,47248000,34
9367,5227,2016, Q1,690029000,23141000,29
9368,5227,2016, Q2,4586740000,127240000,36
9369,5227,2016, Q3,3422473000,87815000,38
9370,5227,2016, Q4,2424338000,71969000,33
9371,5227,2017, Q1,1018630000,33366000,30
9372,5227,2017, Q2,611342000,24958000,24
9373,5227,2017, Q3,2160606000,84378000,25
9374,5227,2017, Q4,1889468000,64900000,29
9375,5227,2018, Q1,1198660000,45990000,26
9376,5227,2018, Q2,405515000,18431000,22
9377,5227,2018, Q3,414847000,23028000,18
9378,5227,2018, Q4,699681000,40650000,17
9379,5227,2019, Q1,597002000,32789000,18
9380,5227,2019, Q2,897624000,46171000,19
9381,5227,2019, Q3,1005513000,68250000,14
9382,5227,2019, Q4,760024000,49311000,15
9383,5227,2020, Q1,1334634000,93464000,14
9384,5227,2020, Q2,536586000,52145000,10
9385,5227,2020, Q3,1841320000,121769000,15
9386,5227,2020, Q4,1716618000,108830000,15
9387,5227,2021, Q1,780831000,60729000,12
9388,5227,2021, Q2,882252000,76564000,11
9389,5227,2021, Q3,4343441000,149722000,29
9390,5227,2021, Q4,10325430000,206214000,50
9391,5227,2022, Q1,6870828000,78346000,87
9392,5227,2022, Q2,4729383000,66360000,71
9393,5227,2022, Q3,3264394000,57225000,57
9394,5227,2022, Q4,6507158000,90532000,71
9395,5227,2023, Q1,2161904000,30518000,70
9396,5227,2023, Q2,2819120000,39307000,71
9397,5274,2013, Q2,2363669000,14507000,162
9398,5274,2013, Q3,3248941000,18977000,171
9399,5274,2013, Q4,2728978000,16428000,166
9400,5274,2014, Q1,2554880000,10895000,234
9401,5274,2014, Q2,1778145000,6686000,265
9402,5274,2014, Q3,1646337000,7122000,231
9403,5274,2014, Q4,2038002000,7952000,256
9404,5274,2015, Q1,2549199000,8579000,297
9405,5274,2015, Q2,2575774000,8629000,298
9406,5274,2015, Q3,2707016000,8994000,300
9407,5274,2015, Q4,2969541000,8666000,342
9408,5274,2016, Q1,1685764000,4962000,339
9409,5274,2016, Q2,2252654000,7365000,305
9410,5274,2016, Q3,4433178000,11960000,370
9411,5274,2016, Q4,6283099000,13750000,456
9412,5274,2017, Q1,6553033000,13560000,483
9413,5274,2017, Q2,9189216000,14161000,648
9414,5274,2017, Q3,8780110000,12684000,692
9415,5274,2017, Q4,3938279000,5769000,682
9416,5274,2018, Q1,8366662000,10320000,810
9417,5274,2018, Q2,8945881000,10249000,872
9418,5274,2018, Q3,6717250000,9173000,732
9419,5274,2018, Q4,10983288000,20866000,526
9420,5274,2019, Q1,14831303000,22446000,660
9421,5274,2019, Q2,13814646000,22087000,625
9422,5274,2019, Q3,19267550000,26187000,735
9423,5274,2019, Q4,15538033000,18202000,853
9424,5274,2020, Q1,21483135000,21328000,1007
9425,5274,2020, Q2,40905100000,32330000,1265
9426,5274,2020, Q3,35867538000,29571000,1212
9427,5274,2020, Q4,22856890000,15783000,1448
9428,5274,2021, Q1,24155251000,12531000,1927
9429,5274,2021, Q2,26880452000,13053000,2059
9430,5274,2021, Q3,27653400000,12211000,2264
9431,5274,2021, Q4,35314183000,12217000,2890
9432,5274,2022, Q1,41801916000,14056000,2973
9433,5274,2022, Q2,69189640000,28461000,2431
9434,5274,2022, Q3,85873827000,46740000,1837
9435,5274,2022, Q4,73246929000,38794000,1888
9436,5274,2023, Q1,84573411000,34484000,2452
9437,5274,2023, Q2,33778928000,12326000,2740
9438,5289,2013, Q4,1198726000,17923000,66
9439,5289,2014, Q1,1856580000,25779000,72
9440,5289,2014, Q2,4851748000,58672000,82
9441,5289,2014, Q3,8264767000,84789000,97
9442,5289,2014, Q4,3578336000,40686000,87
9443,5289,2015, Q1,5742430000,54504000,105
9444,5289,2015, Q2,7372394000,63455000,116
9445,5289,2015, Q3,5206541000,58623000,88
9446,5289,2015, Q4,5408873000,56495000,95
9447,5289,2016, Q1,10850033000,98872000,109
9448,5289,2016, Q2,8088646000,72625000,111
9449,5289,2016, Q3,3439809000,34317000,100
9450,5289,2016, Q4,2131068000,25273000,84
9451,5289,2017, Q1,3354362000,36772000,91
9452,5289,2017, Q2,8757704000,84323000,103
9453,5289,2017, Q3,13335802000,119011000,112
9454,5289,2017, Q4,14140305000,111971000,126
9455,5289,2018, Q1,7424088000,60605000,122
9456,5289,2018, Q2,14982066000,102764000,145
9457,5289,2018, Q3,7845887000,56509000,138
9458,5289,2018, Q4,3149403000,29806000,105
9459,5289,2019, Q1,3828714000,32962000,116
9460,5289,2019, Q2,2702010000,22748000,118
9461,5289,2019, Q3,9482486000,69595000,136
9462,5289,2019, Q4,12983645000,84733000,153
9463,5289,2020, Q1,15168798000,86760000,174
9464,5289,2020, Q2,11554423000,64229000,179
9465,5289,2020, Q3,7178218000,41204000,174
9466,5289,2020, Q4,3266138000,20152000,162
9467,5289,2021, Q1,2947672000,17612000,167
9468,5289,2021, Q2,5126321000,28688000,178
9469,5289,2021, Q3,10866721000,49075000,221
9470,5289,2021, Q4,3427334000,17437000,196
9471,5289,2022, Q1,2798627000,13710000,204
9472,5289,2022, Q2,2379906000,12119000,196
9473,5289,2022, Q3,1808125000,10557000,171
9474,5289,2022, Q4,2368996000,13328000,177
9475,5289,2023, Q1,18506180000,68676000,269
9476,5289,2023, Q2,13948246000,45797000,304
9477,5291,2014, Q4,354388000,9129000,38
9478,5291,2015, Q1,279899000,7779000,35
9479,5291,2015, Q2,154338000,5357000,28
9480,5291,2015, Q3,52026000,2610000,19
9481,5291,2015, Q4,55595000,2997000,18
9482,5291,2016, Q1,30087000,1803000,16
9483,5291,2016, Q2,65192000,4726000,13
9484,5291,2016, Q3,109352000,7750000,14
9485,5291,2016, Q4,19595000,1419000,13
9486,5291,2017, Q1,34408000,2443000,14
9487,5291,2017, Q2,1094653000,59629000,18
9488,5291,2017, Q3,347982000,20699000,16
9489,5291,2017, Q4,88106000,5450000,16
9490,5291,2018, Q1,35197000,2515000,13
9491,5291,2018, Q2,42307000,3042000,13
9492,5291,2018, Q3,290204000,16885000,17
9493,5291,2018, Q4,75334000,4847000,15
9494,5291,2019, Q1,156397000,8610000,18
9495,5291,2019, Q2,283769000,13659000,20
9496,5291,2019, Q3,1406694000,54511000,25
9497,5291,2019, Q4,1866013000,63367000,29
9498,5291,2020, Q1,616779000,22667000,27
9499,5291,2020, Q2,384352000,17028000,22
9500,5291,2020, Q3,354101000,15218000,23
9501,5291,2020, Q4,196850000,8251000,23
9502,5291,2021, Q1,169307000,6940000,24
9503,5291,2021, Q2,2206006000,65951000,33
9504,5291,2021, Q3,2299265000,49339000,46
9505,5291,2021, Q4,580231000,16406000,35
9506,5291,2022, Q1,607738000,15666000,38
9507,5291,2022, Q2,794106000,19023000,41
9508,5291,2022, Q3,307750000,8089000,38
9509,5291,2022, Q4,163753000,4800000,34
9510,5291,2023, Q1,191859000,5797000,33
9511,5291,2023, Q2,76322000,2245000,33
9512,5345,2006, Q1,1039720000,152972000,6
9513,5345,2006, Q2,524673000,99218000,5
9514,5345,2006, Q3,174790000,50855000,3
9515,5345,2006, Q4,534176000,124646000,4
9516,5345,2007, Q1,394513000,99519000,3
9517,5345,2007, Q2,523943000,132183000,3
9518,5345,2007, Q3,1536386000,252305000,6
9519,5345,2007, Q4,298943000,20764000,14
9520,5345,2008, Q1,68213000,7759000,8
9521,5345,2008, Q2,273986000,23894000,11
9522,5345,2008, Q3,35845000,5016000,7
9523,5345,2008, Q4,16004000,4962000,3
9524,5345,2009, Q1,63569000,15160000,4
9525,5345,2009, Q2,122208000,23338000,5
9526,5345,2009, Q3,122194000,20994000,5
9527,5345,2009, Q4,343814000,39346000,8
9528,5345,2010, Q1,1478964000,86961000,17
9529,5345,2010, Q2,1777575000,96167000,18
9530,5345,2010, Q3,751714000,48560000,15
9531,5345,2010, Q4,482226000,47087000,10
9532,5345,2011, Q1,232532000,23257000,9
9533,5345,2011, Q2,167935000,19607000,8
9534,5345,2011, Q3,88536000,15267000,5
9535,5345,2011, Q4,17637000,4638000,3
9536,5345,2012, Q1,42251000,9629000,4
9537,5345,2012, Q2,27141000,6548000,4
9538,5345,2012, Q3,31437000,7242000,4
9539,5345,2012, Q4,26530000,6456000,4
9540,5345,2013, Q1,146742000,22666000,6
9541,5345,2013, Q2,82511000,12142000,6
9542,5345,2013, Q3,27153000,4211000,6
9543,5345,2013, Q4,17749000,2910000,6
9544,5345,2014, Q1,145449000,16363000,8
9545,5345,2014, Q2,90989000,10146000,8
9546,5345,2014, Q3,181427000,18925000,9
9547,5345,2014, Q4,93047000,10879000,8
9548,5345,2015, Q1,254178000,21036000,12
9549,5345,2015, Q2,31803000,2883000,11
9550,5345,2015, Q3,19484000,1899000,10
9551,5345,2015, Q4,26675000,2632000,10
9552,5345,2016, Q1,25504000,2465000,10
9553,5345,2016, Q2,48232000,4744000,10
9554,5345,2016, Q3,13736000,1540000,8
9555,5345,2016, Q4,8201000,991000,8
9556,5345,2017, Q1,14397000,1683000,8
9557,5345,2017, Q2,25216000,3084000,8
9558,5345,2017, Q3,40621000,5148000,7
9559,5345,2017, Q4,35630000,4561000,7
9560,5345,2018, Q1,50092000,6436000,7
9561,5345,2018, Q2,347363000,30665000,11
9562,5345,2018, Q3,344197000,31924000,10
9563,5345,2018, Q4,41895000,4993000,8
9564,5345,2019, Q1,21462000,2993000,7
9565,5345,2019, Q2,26095000,4522000,5
9566,5345,2019, Q3,15113000,3230000,4
9567,5345,2019, Q4,9697000,1628000,5
9568,5345,2020, Q1,4116000,765000,5
9569,5345,2020, Q2,29542000,3574000,8
9570,5345,2020, Q3,24946000,2311000,10
9571,5345,2020, Q4,7198000,811000,8
9572,5345,2021, Q1,8901000,1175000,7
9573,5345,2021, Q2,6068000,859000,7
9574,5345,2021, Q3,4479000,705000,6
9575,5345,2021, Q4,2064000,374000,5
9576,5345,2022, Q1,3703000,613000,6
9577,5345,2022, Q2,2126000,393000,5
9578,5345,2022, Q3,1589000,269000,5
9579,5345,2022, Q4,5241000,861000,6
9580,5345,2023, Q1,1743000,268000,6
9581,5345,2023, Q2,1704000,334000,5
9582,5356,2006, Q1,217912000,25558000,8
9583,5356,2006, Q2,468748000,56545000,8
9584,5356,2006, Q3,108847000,15800000,6
9585,5356,2006, Q4,985222000,98720000,9
9586,5356,2007, Q1,2687035000,206111000,13
9587,5356,2007, Q2,3701580000,242679000,15
9588,5356,2007, Q3,2275134000,144657000,15
9589,5356,2007, Q4,586879000,54621000,10
9590,5356,2008, Q1,228360000,25141000,9
9591,5356,2008, Q2,582247000,57904000,10
9592,5356,2008, Q3,152005000,21146000,7
9593,5356,2008, Q4,78368000,16603000,4
9594,5356,2009, Q1,71635000,13330000,5
9595,5356,2009, Q2,397843000,52686000,7
9596,5356,2009, Q3,504493000,52055000,9
9597,5356,2009, Q4,976295000,83510000,11
9598,5356,2010, Q1,2374597000,164016000,14
9599,5356,2010, Q2,17251352000,595257000,28
9600,5356,2010, Q3,19502838000,497492000,39
9601,5356,2010, Q4,15152679000,302912000,50
9602,5356,2011, Q1,8974805000,149044000,60
9603,5356,2011, Q2,8855417000,151035000,58
9604,5356,2011, Q3,4940967000,107721000,45
9605,5356,2011, Q4,2003686000,54304000,36
9606,5356,2012, Q1,3511908000,83534000,42
9607,5356,2012, Q2,1888794000,45014000,41
9608,5356,2012, Q3,1382213000,36901000,37
9609,5356,2012, Q4,948516000,27648000,34
9610,5356,2013, Q1,928628000,24843000,37
9611,5356,2013, Q2,4031193000,85992000,46
9612,5356,2013, Q3,6318954000,115627000,54
9613,5356,2013, Q4,2660678000,47121000,56
9614,5356,2014, Q1,6198430000,103591000,59
9615,5356,2014, Q2,3724874000,62009000,60
9616,5356,2014, Q3,5851755000,90119000,64
9617,5356,2014, Q4,4692859000,72785000,64
9618,5356,2015, Q1,4999299000,73081000,68
9619,5356,2015, Q2,2299301000,36769000,62
9620,5356,2015, Q3,1253881000,27146000,46
9621,5356,2015, Q4,819124000,20764000,39
9622,5356,2016, Q1,911100000,22553000,40
9623,5356,2016, Q2,1028922000,25324000,40
9624,5356,2016, Q3,813787000,20416000,39
9625,5356,2016, Q4,1091414000,26327000,41
9626,5356,2017, Q1,1626664000,36084000,45
9627,5356,2017, Q2,1369643000,28594000,47
9628,5356,2017, Q3,4904325000,94120000,52
9629,5356,2017, Q4,1601229000,35781000,44
9630,5356,2018, Q1,743423000,18428000,40
9631,5356,2018, Q2,778217000,22662000,34
9632,5356,2018, Q3,366906000,14150000,25
9633,5356,2018, Q4,203037000,8508000,23
9634,5356,2019, Q1,128167000,5080000,25
9635,5356,2019, Q2,158170000,6320000,25
9636,5356,2019, Q3,2866440000,84820000,33
9637,5356,2019, Q4,367811000,11831000,31
9638,5356,2020, Q1,296853000,10906000,27
9639,5356,2020, Q2,193286000,6807000,28
9640,5356,2020, Q3,210543000,7661000,27
9641,5356,2020, Q4,225196000,8358000,26
9642,5356,2021, Q1,357923000,12679000,28
9643,5356,2021, Q2,667179000,22154000,30
9644,5356,2021, Q3,367268000,13143000,27
9645,5356,2021, Q4,2214922000,70671000,31
9646,5356,2022, Q1,287001000,10564000,27
9647,5356,2022, Q2,150060000,6213000,24
9648,5356,2022, Q3,115714000,5181000,22
9649,5356,2022, Q4,72376000,3584000,20
9650,5356,2023, Q1,57373000,2711000,21
9651,5356,2023, Q2,466152000,17409000,26
9652,5439,2006, Q1,2611741000,107689000,24
9653,5439,2006, Q2,5537205000,153486000,36
9654,5439,2006, Q3,3133309000,78779000,39
9655,5439,2006, Q4,3044099000,82310000,36
9656,5439,2007, Q1,2835530000,73547000,38
9657,5439,2007, Q2,2214332000,58571000,37
9658,5439,2007, Q3,3015106000,82627000,36
9659,5439,2007, Q4,433289000,16325000,26
9660,5439,2008, Q1,366347000,16435000,22
9661,5439,2008, Q2,457988000,20511000,22
9662,5439,2008, Q3,306224000,20433000,14
9663,5439,2008, Q4,86373000,9339000,9
9664,5439,2009, Q1,119291000,12281000,9
9665,5439,2009, Q2,229549000,19656000,11
9666,5439,2009, Q3,337044000,26286000,12
9667,5439,2009, Q4,509941000,32158000,15
9668,5439,2010, Q1,1237714000,56994000,21
9669,5439,2010, Q2,1565174000,53538000,29
9670,5439,2010, Q3,2315686000,65769000,35
9671,5439,2010, Q4,996402000,28577000,34
9672,5439,2011, Q1,632662000,19221000,32
9673,5439,2011, Q2,625548000,18862000,33
9674,5439,2011, Q3,419834000,15904000,26
9675,5439,2011, Q4,206423000,9122000,22
9676,5439,2012, Q1,630400000,24066000,26
9677,5439,2012, Q2,271623000,10855000,25
9678,5439,2012, Q3,166265000,7659000,21
9679,5439,2012, Q4,86082000,4724000,18
9680,5439,2013, Q1,112478000,6040000,18
9681,5439,2013, Q2,100985000,5318000,18
9682,5439,2013, Q3,138817000,7688000,18
9683,5439,2013, Q4,84487000,4776000,17
9684,5439,2014, Q1,234108000,12010000,19
9685,5439,2014, Q2,1334439000,52947000,25
9686,5439,2014, Q3,404711000,16689000,24
9687,5439,2014, Q4,87882000,4129000,21
9688,5439,2015, Q1,151026000,6226000,24
9689,5439,2015, Q2,89189000,3959000,22
9690,5439,2015, Q3,67003000,3740000,17
9691,5439,2015, Q4,45743000,2465000,18
9692,5439,2016, Q1,79194000,3980000,19
9693,5439,2016, Q2,775766000,29109000,26
9694,5439,2016, Q3,2480290000,82827000,29
9695,5439,2016, Q4,790229000,27955000,28
9696,5439,2017, Q1,1692721000,53783000,31
9697,5439,2017, Q2,1803426000,54824000,32
9698,5439,2017, Q3,1486593000,47011000,31
9699,5439,2017, Q4,918094000,29262000,31
9700,5439,2018, Q1,6080265000,158561000,38
9701,5439,2018, Q2,3420771000,82978000,41
9702,5439,2018, Q3,9507088000,203770000,46
9703,5439,2018, Q4,2730842000,73952000,36
9704,5439,2019, Q1,6650836000,146285000,45
9705,5439,2019, Q2,5298867000,106667000,49
9706,5439,2019, Q3,2286571000,50899000,44
9707,5439,2019, Q4,636973000,15434000,41
9708,5439,2020, Q1,762526000,21161000,36
9709,5439,2020, Q2,2644877000,56644000,46
9710,5439,2020, Q3,2554562000,54855000,46
9711,5439,2020, Q4,3350871000,66963000,50
9712,5439,2021, Q1,10342926000,172723000,59
9713,5439,2021, Q2,6097623000,96383000,63
9714,5439,2021, Q3,9482033000,136798000,69
9715,5439,2021, Q4,2858654000,46111000,61
9716,5439,2022, Q1,1283209000,22402000,57
9717,5439,2022, Q2,671561000,13947000,48
9718,5439,2022, Q3,500419000,11959000,41
9719,5439,2022, Q4,401775000,8973000,44
9720,5439,2023, Q1,3471817000,55720000,62
9721,5439,2023, Q2,4498329000,65030000,69
9722,5483,2006, Q1,46040630000,600772000,76
9723,5483,2006, Q2,30294436000,353781000,85
9724,5483,2006, Q3,36909473000,435865000,84
9725,5483,2006, Q4,33561826000,387854000,86
9726,5483,2007, Q1,71184490000,584187000,121
9727,5483,2007, Q2,60214266000,343292000,175
9728,5483,2007, Q3,124413197000,438272000,283
9729,5483,2007, Q4,98621270000,369632000,266
9730,5483,2008, Q1,65915649000,335950000,196
9731,5483,2008, Q2,57940011000,288836000,200
9732,5483,2008, Q3,34970357000,262184000,133
9733,5483,2008, Q4,26727737000,412594000,64
9734,5483,2009, Q1,28945301000,415854000,69
9735,5483,2009, Q2,52305790000,613262000,85
9736,5483,2009, Q3,30910773000,397895000,77
9737,5483,2009, Q4,50784110000,613360000,82
9738,5483,2010, Q1,20870501000,262702000,79
9739,5483,2010, Q2,14330388000,190240000,75
9740,5483,2010, Q3,87076135000,903347000,96
9741,5483,2010, Q4,60780253000,630951000,96
9742,5483,2011, Q1,106668801000,864306000,123
9743,5483,2011, Q2,57452418000,570817000,100
9744,5483,2011, Q3,28934075000,405313000,71
9745,5483,2011, Q4,23020821000,489446000,47
9746,5483,2012, Q1,32420573000,549761000,58
9747,5483,2012, Q2,22722603000,442340000,51
9748,5483,2012, Q3,13749872000,346321000,39
9749,5483,2012, Q4,13756734000,414068000,33
9750,5483,2013, Q1,20610945000,505299000,40
9751,5483,2013, Q2,15917887000,385016000,41
9752,5483,2013, Q3,10478795000,278776000,37
9753,5483,2013, Q4,22571051000,514396000,43
9754,5483,2014, Q1,38753631000,683493000,56
9755,5483,2014, Q2,24279592000,438785000,55
9756,5483,2014, Q3,13992624000,283766000,49
9757,5483,2014, Q4,18218892000,368389000,49
9758,5483,2015, Q1,12125004000,239842000,50
9759,5483,2015, Q2,8067137000,194859000,41
9760,5483,2015, Q3,8804113000,255998000,34
9761,5483,2015, Q4,20921254000,485123000,43
9762,5483,2016, Q1,12708749000,307504000,41
9763,5483,2016, Q2,5992872000,173331000,34
9764,5483,2016, Q3,5259209000,150839000,34
9765,5483,2016, Q4,8879223000,277219000,32
9766,5483,2017, Q1,50700432000,1133396000,44
9767,5483,2017, Q2,19197055000,412883000,46
9768,5483,2017, Q3,62486346000,1030061000,60
9769,5483,2017, Q4,80895659000,1002132000,80
9770,5483,2018, Q1,95057281000,978347000,97
9771,5483,2018, Q2,158597462000,1201109000,132
9772,5483,2018, Q3,65844043000,722239000,91
9773,5483,2018, Q4,83449707000,1203479000,69
9774,5483,2019, Q1,39712972000,595529000,66
9775,5483,2019, Q2,66172553000,863656000,76
9776,5483,2019, Q3,39024577000,471913000,82
9777,5483,2019, Q4,64226112000,690789000,92
9778,5483,2020, Q1,76309660000,774995000,98
9779,5483,2020, Q2,55777379000,625699000,89
9780,5483,2020, Q3,66663287000,661730000,100
9781,5483,2020, Q4,147809564000,1028337000,143
9782,5483,2021, Q1,98162841000,590385000,166
9783,5483,2021, Q2,151880384000,847788000,179
9784,5483,2021, Q3,113135422000,580795000,194
9785,5483,2021, Q4,103487531000,501221000,206
9786,5483,2022, Q1,91814712000,451468000,203
9787,5483,2022, Q2,55676131000,352932000,157
9788,5483,2022, Q3,51494112000,341947000,150
9789,5483,2022, Q4,41180527000,289503000,142
9790,5483,2023, Q1,29615717000,187270000,158
9791,5483,2023, Q2,10606203000,70203000,151
9792,5498,2006, Q1,1952321000,102356000,19
9793,5498,2006, Q2,1940794000,99570000,19
9794,5498,2006, Q3,807651000,56183000,14
9795,5498,2006, Q4,995903000,66388000,15
9796,5498,2007, Q1,2516680000,127909000,19
9797,5498,2007, Q2,1916964000,103821000,18
9798,5498,2007, Q3,1764159000,103875000,16
9799,5498,2007, Q4,357583000,32306000,11
9800,5498,2008, Q1,200923000,20920000,9
9801,5498,2008, Q2,153724000,17488000,8
9802,5498,2008, Q3,65404000,14593000,4
9803,5498,2008, Q4,16611000,6555000,2
9804,5498,2009, Q1,132513000,47357000,2
9805,5498,2009, Q2,448129000,106752000,4
9806,5498,2009, Q3,578993000,112107000,5
9807,5498,2009, Q4,1338412000,165526000,8
9808,5498,2010, Q1,843568000,91262000,9
9809,5498,2010, Q2,783584000,84601000,9
9810,5498,2010, Q3,425946000,49723000,8
9811,5498,2010, Q4,357117000,39354000,9
9812,5498,2011, Q1,1380878000,118998000,11
9813,5498,2011, Q2,1503227000,120692000,12
9814,5498,2011, Q3,203070000,19809000,10
9815,5498,2011, Q4,424068000,38578000,10
9816,5498,2012, Q1,874131000,72509000,12
9817,5498,2012, Q2,343565000,32322000,10
9818,5498,2012, Q3,280356000,27083000,10
9819,5498,2012, Q4,161560000,17255000,9
9820,5498,2013, Q1,106719000,11755000,9
9821,5498,2013, Q2,237425000,24656000,9
9822,5498,2013, Q3,72265000,8984000,8
9823,5498,2013, Q4,86247000,12680000,6
9824,5498,2014, Q1,186675000,23639000,7
9825,5498,2014, Q2,146497000,19594000,7
9826,5498,2014, Q3,148685000,18794000,7
9827,5498,2014, Q4,88266000,11912000,7
9828,5498,2015, Q1,1094606000,102481000,10
9829,5498,2015, Q2,496066000,48146000,10
9830,5498,2015, Q3,123885000,15804000,7
9831,5498,2015, Q4,372726000,36636000,10
9832,5498,2016, Q1,118414000,13242000,8
9833,5498,2016, Q2,56961000,7397000,7
9834,5498,2016, Q3,189709000,20617000,9
9835,5498,2016, Q4,502682000,46463000,10
9836,5498,2017, Q1,280866000,27218000,10
9837,5498,2017, Q2,340235000,32283000,10
9838,5498,2017, Q3,757568000,67775000,11
9839,5498,2017, Q4,1225227000,99649000,12
9840,5498,2018, Q1,566887000,46119000,12
9841,5498,2018, Q2,533389000,44124000,12
9842,5498,2018, Q3,223112000,20880000,10
9843,5498,2018, Q4,109286000,12275000,8
9844,5498,2019, Q1,154563000,15369000,10
9845,5498,2019, Q2,170458000,18825000,9
9846,5498,2019, Q3,2562982000,210083000,12
9847,5498,2019, Q4,1715929000,133653000,12
9848,5498,2020, Q1,545642000,52711000,10
9849,5498,2020, Q2,1116121000,97355000,11
9850,5498,2020, Q3,912352000,77276000,11
9851,5498,2020, Q4,3350474000,224686000,14
9852,5498,2021, Q1,3858466000,228792000,16
9853,5498,2021, Q2,4565264000,242294000,18
9854,5498,2021, Q3,2655088000,146902000,18
9855,5498,2021, Q4,623768000,43042000,14
9856,5498,2022, Q1,1199447000,84150000,14
